acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-1.006,-0.343,0.633,-10.681,100.830,-51.941
-1.062,-0.372,0.660,-33.203,110.413,-49.927
-1.189,-0.352,0.351,-50.110,118.652,-41.504
-1.161,-0.324,0.181,-18.921,102.905,-32.654
-1.164,-0.419,0.235,10.376,78.308,-24.902
-1.189,-0.498,0.312,0.427,64.331,-13.916
-1.242,-0.532,0.250,-31.799,65.125,6.409
-1.199,-0.535,0.039,-17.761,56.641,21.606
-1.093,-0.450,-0.071,-11.475,47.974,25.818
-1.119,-0.357,-0.309,-36.072,15.259,31.128
-1.160,-0.259,-0.346,-24.475,-7.385,38.391
-1.278,-0.185,-0.347,-27.283,-24.902,35.706
-1.395,-0.306,-0.514,-25.452,-47.058,50.293
-1.557,-0.338,-0.867,-17.578,-88.257,88.989
-1.862,-0.153,-1.096,-10.193,-138.428,123.413
-2.317,0.321,-1.305,-36.560,-181.519,118.042
-2.519,0.423,-1.657,-76.355,-189.758,78.491
-2.488,-0.510,-2.236,-66.345,-227.600,88.745
-2.441,-0.674,-2.764,66.956,-297.913,149.963
-1.937,0.073,-1.314,238.159,-274.902,151.611
-1.060,-0.312,1.192,260.254,-59.692,108.765
0.123,-1.496,3.030,182.251,224.182,111.084
1.340,-3.619,4.000,212.830,375.549,198.975
1.372,-3.946,4.000,246.765,342.529,334.167
1.072,-1.079,3.434,128.235,200.317,275.879
0.676,0.114,2.232,18.677,20.874,57.007
0.543,-1.078,1.678,10.559,-92.468,-41.016
0.565,-0.769,1.200,22.095,-116.882,-42.236
