acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.323,-0.844,0.743,-25.879,-20.447,-2.441
-0.329,-0.835,0.784,-50.964,-26.184,-1.648
-0.338,-0.718,0.842,-75.134,-24.780,-8.728
-0.610,-0.679,0.721,-72.998,6.653,1.770
-0.980,-0.324,0.649,-89.355,64.392,-40.100
-1.090,-0.280,0.510,-89.355,89.539,-61.035
-1.129,-0.349,0.311,-69.275,90.515,-69.763
-1.120,-0.454,0.298,-77.209,78.918,-64.514
-1.158,-0.405,0.329,-97.717,78.003,-57.007
-1.194,-0.271,0.226,-82.275,87.158,-57.434
-1.176,-0.265,0.216,-56.091,95.886,-67.139
-1.231,-0.488,0.303,-57.800,91.980,-70.618
-1.220,-0.464,0.135,-80.139,68.054,-57.983
-1.144,-0.434,0.018,-62.622,42.358,-52.429
-1.119,-0.508,0.150,-41.382,24.719,-42.419
-1.126,-0.563,0.238,-36.438,15.259,-24.841
-1.067,-0.416,0.127,-53.528,-9.888,-9.949
-1.225,-0.049,-0.199,-90.515,-64.331,8.240
-1.285,-0.018,-0.486,-99.304,-86.609,11.658
-1.457,-0.097,-0.935,-107.727,-125.183,27.649
-1.873,-0.157,-1.391,-113.220,-157.776,55.237
-2.308,0.243,-2.319,-91.919,-192.810,72.327
-2.393,0.245,-2.488,-49.927,-241.760,53.040
-2.273,0.126,-2.361,-20.752,-243.774,43.579
-1.755,0.470,-2.169,183.350,-193.848,-22.461
-0.840,0.237,-0.816,312.927,-151.855,-48.645
0.345,-1.172,2.688,546.387,92.468,-33.264
0.905,-2.562,4.000,284.424,336.914,34.668
0.570,-2.276,4.000,22.766,441.833,93.262
0.479,-2.046,2.675,31.250,241.150,148.438
-0.117,-1.375,2.426,129.028,-36.682,237.244
-0.261,0.347,2.253,72.693,-130.493,157.288
-0.329,0.775,1.317,10.864,-85.327,59.204
-0.596,-1.013,-0.091,7.141,52.734,-38.818
