acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.224,-0.977,0.689,-10.498,25.696,-112.549
-0.218,-1.006,0.714,-27.893,36.987,-123.230
-0.294,-1.118,-0.017,-136.536,-36.926,36.804
-0.442,-1.053,-0.174,-89.172,-65.552,110.962
-0.483,-1.117,-0.112,-86.060,-58.289,134.277
-0.487,-1.158,-0.180,-128.540,-41.687,138.733
-0.495,-1.076,-0.354,-130.371,-29.663,126.160
-0.514,-1.168,-0.418,-78.918,-23.804,99.915
-0.510,-1.216,-0.344,-77.332,-20.447,94.421
-0.484,-1.148,-0.306,-99.548,-3.052,80.811
-0.470,-1.108,-0.334,-100.159,1.404,77.026
-0.412,-1.041,-0.392,-71.777,-11.047,66.895
-0.382,-1.161,-0.396,-61.035,-40.649,70.618
-0.354,-1.309,-0.354,-79.834,-72.510,96.741
-0.367,-1.345,-0.407,-93.079,-101.746,137.146
-0.373,-1.350,-0.537,-75.012,-136.230,175.049
-0.370,-1.546,-0.702,-38.635,-181.580,208.923
-0.344,-1.911,-0.689,-28.381,-242.676,259.399
-0.198,-1.971,-0.756,-51.086,-245.666,266.296
0.063,-1.674,-1.020,-111.755,-162.842,207.214
0.413,-1.517,-0.975,-95.459,-90.393,152.893
0.268,-1.702,-0.237,133.423,298.462,-58.533
0.073,-1.643,0.822,282.654,556.274,-194.885
0.376,-0.921,2.549,292.175,698.852,-360.596
1.003,0.089,3.324,229.797,682.678,-553.955
1.605,-0.135,3.075,-54.016,481.140,-693.176
1.266,-0.447,2.438,-282.288,251.038,-676.147
1.028,-1.291,0.879,-199.463,124.756,-419.189
1.021,-2.079,0.196,190.369,-60.730,166.992
0.624,-0.992,0.378,210.205,-144.592,284.058
-0.221,0.122,1.196,60.120,-218.201,220.520
-0.493,-0.122,1.399,12.207,-66.467,81.177
