acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.508,-0.700,0.818,20.874,-91.248,-13.916
-0.558,-0.719,0.786,-61.279,-23.865,-82.214
-0.685,-0.779,0.662,-88.745,5.371,-65.186
-0.992,-0.761,0.013,-57.861,69.519,-11.597
-1.118,-0.812,0.026,-66.101,107.666,-3.113
-1.079,-0.550,-0.103,-67.261,117.615,-16.357
-1.049,-0.453,-0.218,-53.955,104.370,-42.236
-1.031,-0.457,-0.251,-24.902,88.074,-57.739
-0.981,-0.599,0.043,-8.972,55.115,4.333
-1.002,-0.584,-0.024,0.122,15.503,41.138
-1.053,-0.571,-0.013,-23.865,-4.517,45.227
-1.167,-0.666,-0.213,-38.513,-16.052,47.852
-1.257,-0.767,-0.407,-28.442,-24.719,68.481
-1.425,-0.775,-0.662,-22.339,-29.846,78.186
-1.625,-0.907,-1.074,0.549,-68.970,98.938
-1.985,-1.285,-1.854,4.944,-131.165,127.258
-2.513,-1.661,-2.901,20.996,-221.069,176.208
-3.002,-0.944,-3.295,127.014,-301.697,204.102
-2.756,-0.229,-2.589,359.741,-281.555,104.492
-1.054,0.190,1.055,476.562,-75.623,-93.689
0.321,-1.282,3.805,327.881,276.672,-207.275
0.985,-3.742,4.000,131.470,598.694,-16.724
2.069,-2.581,3.700,88.440,508.606,104.553
1.175,-1.344,2.254,-12.451,-98.083,269.470
-0.295,-0.967,1.712,52.490,-341.858,276.794
-0.148,0.563,2.160,108.704,-291.992,96.863
0.214,-0.038,1.375,-6.287,-86.548,-146.973
-0.392,-1.514,-0.589,-60.730,71.533,-95.154
-0.780,-0.951,0.013,-16.785,43.579,-21.545
-0.748,-0.910,-0.039,29.785,8.606,-1.282
