acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.467,-0.576,0.965,-7.385,4.517,-97.290
-0.462,-0.578,1.028,-33.203,28.809,-143.188
-0.457,-0.582,1.000,-63.293,51.392,-182.129
-0.459,-0.611,0.867,-73.120,61.829,-210.022
-0.487,-0.716,0.802,-72.205,57.800,-191.223
-0.815,-0.464,0.667,-24.231,32.166,-127.808
-0.935,-0.366,0.643,-23.010,30.212,-95.642
-1.136,-0.041,0.606,-4.150,56.213,-77.271
-1.160,-0.001,0.501,0.000,66.956,-74.280
-1.224,0.204,0.092,-27.466,117.859,-61.279
-1.333,0.231,-0.057,-23.621,137.756,-56.335
-1.336,0.137,-0.354,-14.832,138.000,-48.584
-1.348,0.142,-0.365,-4.639,102.783,-19.897
-1.417,0.237,-0.428,-10.681,91.492,-26.001
-1.508,-0.017,-0.563,3.296,87.769,-33.813
-1.640,-0.344,-0.742,11.230,70.740,-24.963
-1.818,-0.447,-0.938,8.240,33.752,-15.625
-1.960,-0.598,-1.316,25.085,-18.372,-1.526
-2.110,-0.735,-1.767,69.580,-93.567,22.766
-2.596,-1.194,-1.846,86.731,-168.762,48.035
-2.900,-1.281,-2.437,46.326,-247.986,109.802
-2.976,-0.582,-3.188,63.843,-277.161,125.732
-2.746,0.024,-2.811,235.352,-303.894,67.078
-1.850,0.023,-1.393,328.613,-180.237,-29.785
-0.339,-0.562,1.050,377.808,74.402,-88.928
1.035,-2.321,3.952,418.030,344.177,-12.329
2.066,-2.785,4.000,252.197,420.288,161.987
1.754,-1.339,3.906,-0.610,273.743,233.643
0.562,-2.624,2.464,-31.677,-8.667,343.140
-0.552,1.424,2.203,62.439,-249.268,80.017
-0.285,-0.024,1.667,-80.505,-36.438,-130.798
-0.522,-1.216,-0.619,-155.701,24.048,-130.005
-0.623,-0.831,-0.745,-58.167,-23.071,-65.369
-1.066,-0.681,-0.058,-14.465,18.188,-23.315
-1.087,-0.807,0.091,5.127,14.404,5.798
-1.060,-0.737,0.105,4.883,5.188,23.071
