acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.873,-0.858,0.325,-29.053,-45.044,50.232
-0.905,-0.888,0.324,-48.340,-34.546,57.434
-0.883,-0.854,0.228,-70.801,-19.348,63.843
-0.802,-0.964,0.049,-80.078,-29.846,58.289
-0.805,-1.119,-0.086,-103.943,-42.175,56.274
-0.867,-1.244,-0.370,-102.539,-57.251,48.645
-0.970,-1.516,-0.794,-65.918,-74.890,41.748
-1.074,-1.916,-1.247,-34.424,-92.041,40.955
-1.162,-2.286,-1.771,-26.794,-98.633,44.434
-1.278,-2.184,-2.525,131.531,-96.375,49.133
-1.111,-1.550,-2.007,326.721,-51.880,-7.080
-0.658,-1.153,-0.860,419.617,73.608,-119.385
0.269,-0.968,2.210,383.972,442.322,-283.508
1.975,-0.768,3.165,449.646,447.876,-237.793
2.310,-0.968,3.497,274.231,262.634,-123.840
1.685,-1.533,3.941,30.273,92.651,74.036
0.190,-2.233,2.833,25.146,-22.461,356.079
-0.612,0.228,1.300,114.929,-181.152,502.991
-0.492,0.975,1.924,98.328,-288.330,215.271
-0.456,0.594,2.246,58.960,-242.004,101.685
-0.099,-0.399,1.750,-40.466,-116.333,-39.307
-0.092,-0.715,0.939,-132.202,-43.335,-99.670
-0.883,-0.780,-0.009,-17.822,14.771,-98.694
-0.899,-0.724,-0.030,-48.828,65.063,-87.708
-0.938,-0.698,-0.126,-60.730,89.355,-86.121
-0.953,-0.664,-0.294,-32.166,76.172,-83.191
-0.980,-0.855,0.182,-1.892,35.828,-55.969
-1.006,-0.818,0.155,-8.057,35.278,-43.030
