acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.883,-0.727,0.129,-52.856,34.912,36.438
-0.975,-0.803,0.110,-31.250,35.950,46.570
-0.971,-0.858,0.100,-28.992,35.034,53.284
-0.950,-0.836,0.152,-49.988,28.687,65.369
-0.943,-0.785,0.134,-74.463,26.062,58.289
-0.941,-0.783,0.068,-80.688,23.987,45.166
-0.932,-0.863,0.028,-75.745,21.912,36.499
-0.862,-0.843,0.003,-75.989,19.958,29.358
-0.733,-0.906,-0.069,-73.303,20.386,11.353
-0.757,-0.888,-0.102,-89.722,17.761,12.573
-0.741,-0.919,-0.185,-86.792,-36.682,5.371
-0.785,-0.989,-0.226,-68.604,-52.124,17.578
-0.870,-1.032,-0.263,-57.556,-59.326,26.062
-0.939,-0.956,-0.329,-26.733,-81.421,45.593
-1.004,-0.849,-0.402,4.150,-98.755,42.053
-1.091,-0.782,-0.415,34.912,-114.502,30.701
-1.215,-0.692,-0.333,58.044,-121.643,14.893
-1.328,-0.685,-0.340,71.655,-121.216,-3.418
-1.449,-0.744,-0.472,75.684,-125.183,-18.188
-1.566,-0.553,-0.526,93.018,-139.587,-34.912
-1.596,-0.489,-0.373,139.709,-151.062,-63.354
-1.571,-0.573,-0.085,210.266,-129.944,-98.328
-1.334,-0.741,0.179,228.577,-111.633,-99.976
-0.994,-0.937,0.331,247.681,-48.950,-62.805
0.121,-0.795,1.130,302.673,56.763,-9.521
0.483,-2.355,2.161,276.306,208.435,75.134
0.430,-2.835,2.319,202.270,260.681,128.357
0.332,-2.693,1.700,1.831,312.439,214.783
0.568,-1.448,0.268,-92.468,199.219,178.528
0.383,-1.213,0.053,-8.362,71.045,120.728
