acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.220,-1.214,0.000,-5.066,179.016,132.568
-0.215,-1.183,0.017,14.954,175.842,162.781
-0.301,-1.213,0.108,-0.671,178.040,161.072
-0.335,-1.199,0.148,-23.621,190.979,165.649
-0.385,-1.166,0.185,-32.043,212.830,172.363
-0.501,-1.135,0.012,1.282,194.214,131.531
-0.640,-1.152,0.164,-4.578,178.223,125.671
-0.786,-1.180,0.146,-16.418,169.067,132.324
-0.922,-1.204,0.049,-3.357,146.851,140.320
-1.083,-1.139,0.128,24.536,107.117,127.991
-1.224,-1.263,0.260,42.725,61.035,74.646
-1.216,-1.511,0.139,83.923,28.809,53.589
-1.151,-1.804,0.027,135.254,-28.442,51.941
-1.203,-1.865,0.140,155.273,-87.585,37.720
-1.235,-1.872,0.435,163.574,-111.816,-18.066
-1.143,-2.222,0.716,153.076,-102.661,-79.346
-0.992,-2.296,0.829,102.661,-79.773,-117.187
-0.762,-2.331,0.762,63.110,-62.195,-157.532
-0.459,-2.219,0.682,99.060,-91.370,-196.838
-0.170,-2.241,1.001,153.992,-135.986,-253.540
0.089,-2.304,1.206,172.974,-170.227,-302.612
0.461,-2.182,1.194,176.331,-199.646,-353.210
0.891,-1.946,0.968,95.886,-280.334,-461.670
1.656,-1.958,0.329,38.452,-363.892,-522.278
2.462,-2.212,-0.635,24.780,-460.205,-505.676
2.469,-2.166,-0.798,99.243,-491.577,-397.644
1.993,-1.474,-0.271,192.932,-397.705,-257.385
1.742,-0.345,0.477,170.776,-219.177,-173.462
1.780,-0.156,0.291,25.818,30.579,-155.945
1.683,-0.288,-0.349,-16.968,72.021,-154.968
1.557,-0.535,-1.004,-76.355,56.824,-95.825
1.405,-0.565,-1.309,-47.485,-14.832,-24.780
1.114,-0.332,-1.200,1.892,-72.510,25.391
0.820,-0.119,-0.930,14.099,-84.656,27.954
0.462,-0.594,-1.071,-75.745,56.885,24.048
0.340,-0.411,-1.154,-59.021,43.945,36.438
