acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.514,-1.316,-0.050,-121.704,181.641,155.640
-0.589,-1.442,-0.049,-120.117,182.251,153.748
-0.753,-1.588,-0.010,-105.347,181.091,147.400
-0.930,-1.615,0.049,-91.187,175.903,117.432
-0.961,-1.711,0.132,-71.289,161.926,66.162
-0.933,-1.831,0.344,-23.010,125.305,0.854
-0.765,-1.604,0.492,-0.244,110.229,-21.545
-0.569,-1.510,0.553,137.512,31.738,-107.666
-0.392,-1.925,0.680,197.998,-49.194,-143.311
-0.238,-2.288,1.061,182.800,-119.141,-139.648
-0.059,-2.235,1.407,184.204,-156.799,-140.198
-0.013,-2.277,1.484,190.247,-177.246,-165.283
0.037,-2.348,1.458,140.381,-192.566,-206.055
0.269,-2.322,1.364,134.033,-207.520,-260.803
0.506,-2.586,1.216,175.232,-230.225,-307.007
0.719,-2.817,1.158,122.192,-265.930,-353.455
1.101,-2.583,1.047,84.839,-266.602,-388.184
1.761,-2.382,0.816,93.018,-261.963,-408.813
2.578,-2.490,0.513,145.325,-257.996,-469.849
3.243,-2.065,0.087,140.076,-296.448,-475.037
3.156,-1.281,0.049,132.935,-342.224,-444.519
2.971,-0.775,0.068,99.854,-332.642,-381.287
2.570,-0.291,-0.052,22.766,-252.502,-304.810
2.088,0.142,-0.488,-15.381,-141.296,-207.947
1.615,0.348,-1.029,-8.911,-72.083,-109.985
1.298,0.234,-1.181,-16.052,-85.693,-70.862
1.015,-0.005,-1.039,-21.729,-83.191,-34.058
0.700,-0.105,-0.990,-4.211,-56.885,-13.367
