acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.428,-1.284,0.239,-5.676,64.392,92.102
-0.454,-1.248,0.275,-34.729,86.121,101.685
-0.434,-1.173,0.225,-24.963,106.201,109.741
-0.377,-1.160,0.188,-9.460,119.629,116.028
-0.626,-1.118,-0.184,10.071,120.178,105.652
-0.762,-1.080,-0.127,0.671,111.816,78.857
-0.967,-1.389,-0.133,-13.123,118.347,47.668
-1.158,-1.527,-0.429,35.767,96.924,44.556
-1.321,-1.484,-0.571,84.412,39.734,29.175
-1.410,-1.432,-0.316,77.576,-9.888,-10.620
-1.428,-1.475,-0.208,108.398,-24.780,-57.800
-1.399,-1.797,0.056,161.255,-19.348,-107.666
-1.375,-1.938,0.276,135.803,-0.122,-126.770
-1.275,-1.909,0.532,125.122,13.245,-134.827
-1.177,-1.940,0.732,142.944,21.240,-155.457
-1.113,-2.026,0.969,99.304,-18.066,-166.626
-0.749,-1.723,1.534,54.138,-66.772,-201.050
-0.389,-2.232,1.755,58.533,-109.985,-249.817
-0.046,-2.496,1.751,-35.645,-178.772,-250.610
0.435,-2.005,1.427,-77.087,-205.200,-246.826
1.131,-1.743,0.900,-99.304,-299.133,-290.649
1.940,-2.140,0.168,-87.463,-382.507,-286.804
2.424,-1.715,-0.712,-53.406,-481.262,-256.042
2.058,-0.867,-0.368,35.706,-519.470,-234.741
2.158,-0.436,0.144,73.181,-323.120,-199.341
2.013,-0.258,0.049,1.282,-222.290,-203.064
1.838,-0.509,-0.641,-150.818,-44.373,-182.129
1.868,-0.596,-1.282,-132.141,38.086,-88.196
1.577,-0.789,-1.511,-35.645,-17.212,-32.776
1.124,-0.711,-1.293,40.710,-81.970,-1.587
0.694,-0.744,-0.983,45.593,-103.821,-6.531
