acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.560,-1.084,-0.306,14.282,70.374,127.930
-0.656,-1.168,-0.274,-7.385,82.092,130.005
-0.704,-1.109,-0.337,-22.461,100.281,138.550
-0.770,-0.999,-0.554,-26.978,105.652,136.658
-0.917,-0.982,-0.675,-7.202,94.971,126.587
-1.018,-0.910,-0.648,13.550,80.444,109.802
-1.106,-0.913,-0.661,17.944,66.223,79.468
-1.140,-0.930,-0.688,43.091,43.945,49.683
-1.176,-1.040,-0.709,86.182,9.094,28.870
-1.328,-1.329,-0.437,122.742,-36.499,5.676
-1.345,-1.485,-0.092,122.864,-37.842,-3.601
-1.274,-1.382,0.187,114.441,-13.733,-60.486
-1.149,-1.498,0.311,108.765,-7.141,-86.121
-1.041,-1.903,0.330,77.209,-20.447,-119.141
-0.922,-2.075,0.274,67.017,-67.261,-113.586
-0.774,-1.840,0.341,96.252,-130.737,-148.376
-0.686,-1.969,0.680,142.212,-182.068,-215.454
-0.596,-2.518,1.062,142.700,-212.463,-248.718
-0.388,-2.809,1.292,112.915,-238.525,-255.310
-0.188,-2.658,1.390,90.332,-264.282,-291.870
0.015,-2.977,1.803,80.566,-260.559,-374.573
0.381,-3.451,1.826,-71.411,-201.416,-450.134
0.980,-3.323,1.320,-126.648,-193.726,-452.698
1.601,-3.066,0.637,-173.279,-239.990,-426.270
1.921,-2.506,0.087,-137.390,-294.556,-371.033
1.934,-1.501,-0.280,-87.280,-330.078,-339.416
1.909,-0.833,-0.530,-64.697,-336.853,-335.815
2.126,-0.840,-0.680,-42.664,-312.500,-329.468
2.126,-1.066,-0.811,-50.293,-265.320,-273.682
1.892,-0.895,-0.902,-52.917,-167.053,-124.878
1.681,-0.508,-1.038,-32.349,-105.469,-71.289
1.511,-0.498,-1.105,-16.418,-65.063,-63.354
1.360,-0.712,-1.072,-21.912,-35.034,-55.359
1.065,-0.742,-1.025,-50.537,19.043,-23.682
0.992,-0.658,-1.101,-47.546,33.386,-15.076
0.905,-0.569,-1.204,-19.287,48.584,-6.409
0.793,-0.708,-1.052,-13.062,60.486,8.545
0.621,-0.744,-0.802,-40.710,84.534,37.292
0.541,-0.775,-0.845,-53.467,116.272,74.097
0.411,-0.847,-0.766,-52.307,119.690,80.811
