acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.605,-1.019,-0.207,18.677,-9.277,79.224
-0.669,-1.040,-0.249,33.630,-13.855,71.594
-0.692,-0.996,-0.310,70.190,-25.696,46.082
-0.744,-1.071,-0.195,77.454,-33.020,1.282
-0.786,-1.448,-0.262,62.317,-29.663,-34.668
-0.799,-1.525,-0.334,92.712,-39.673,-44.678
-0.880,-1.663,-0.226,128.967,-58.411,-46.326
-0.859,-1.846,0.262,87.158,-30.579,-98.206
-0.767,-2.288,0.236,80.566,-14.648,-119.263
-0.704,-2.660,0.342,66.223,2.747,-155.823
-0.677,-2.747,0.712,34.180,7.446,-171.204
-0.537,-2.611,0.923,-13.733,21.240,-251.404
-0.076,-2.488,0.618,-40.710,-23.376,-331.299
0.442,-2.146,0.164,-80.261,-126.648,-413.696
0.929,-1.937,-0.041,-55.908,-235.046,-466.370
1.648,-1.884,-0.140,-24.841,-304.443,-451.904
1.911,-1.755,-0.251,-58.655,-308.472,-368.225
1.803,-0.983,-1.165,-123.840,-272.644,-242.249
1.870,-0.513,-1.194,-73.425,-164.917,-140.503
1.917,-0.327,-0.982,-35.156,-48.523,-140.625
1.579,-0.306,-1.074,-44.556,41.138,-127.991
1.233,-0.292,-1.400,-64.392,62.073,-80.322
0.984,-0.320,-1.590,-70.251,34.912,-19.043
0.572,-0.319,-1.448,-54.321,5.310,35.889
0.477,-0.247,-1.432,-13.428,-13.306,56.335
0.316,-0.224,-1.397,37.537,-31.372,34.485
