acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.130,-1.242,-0.279,42.419,15.625,-17.639
-0.198,-1.312,-0.178,37.903,17.700,0.916
-0.267,-1.182,-0.086,26.917,26.489,13.672
-0.503,-1.227,-0.177,58.594,24.902,-22.217
-0.698,-1.559,-0.042,65.857,15.869,-24.475
-0.885,-1.755,0.117,47.913,3.235,-10.986
-0.968,-1.707,0.083,55.176,0.183,-12.390
-0.995,-1.797,0.195,126.953,-29.419,-67.200
-1.002,-1.969,0.565,137.878,-41.504,-127.563
-0.902,-2.174,0.830,143.433,-54.810,-175.354
-0.594,-2.372,0.959,148.010,-110.535,-202.820
-0.560,-2.413,1.179,139.465,-188.843,-237.122
-0.524,-2.881,1.899,120.239,-225.708,-277.344
-0.417,-2.857,1.961,84.961,-229.431,-316.040
-0.167,-2.696,1.965,16.235,-232.483,-376.709
0.340,-2.654,1.570,-67.505,-241.760,-443.909
1.083,-2.794,1.051,-99.609,-301.758,-529.053
2.052,-3.174,0.247,-103.638,-337.097,-553.406
2.566,-3.036,-0.449,-132.629,-451.477,-522.766
2.664,-1.769,-0.801,-65.125,-452.759,-453.186
2.425,-1.002,-0.264,46.387,-340.881,-398.315
2.203,-0.917,-0.057,-31.921,-74.463,-249.939
1.905,-0.718,-0.425,-144.836,41.016,-141.907
1.712,-0.603,-0.727,-173.279,65.552,-97.961
1.295,-0.297,-1.674,-111.816,11.353,-27.832
1.047,-0.324,-1.829,-8.606,-83.801,-21.362
0.711,-0.432,-1.417,52.124,-143.494,-20.874
