acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.300,-1.164,0.134,38.513,134.277,142.761
-0.377,-1.376,0.117,44.373,120.850,147.461
-0.453,-1.507,0.102,41.626,113.525,152.344
-0.564,-1.521,0.065,33.325,94.666,158.447
-0.642,-1.562,0.051,35.095,88.623,151.306
-0.768,-1.731,0.118,37.903,77.026,109.436
-0.883,-2.032,0.124,30.884,79.102,83.374
-1.001,-2.257,-0.013,35.889,74.646,70.984
-1.127,-1.969,-0.074,72.388,55.664,50.415
-1.181,-1.874,-0.033,136.108,23.682,-4.700
-1.349,-1.938,0.236,175.537,-1.526,-66.772
-1.405,-2.249,0.490,171.997,-8.484,-104.553
-1.071,-2.378,0.468,188.721,-23.987,-125.977
-0.843,-2.423,0.623,217.712,-61.035,-162.781
-0.638,-2.395,0.928,208.374,-89.661,-213.745
-0.373,-2.237,1.046,185.059,-98.816,-268.677
-0.020,-2.085,1.053,177.979,-123.718,-361.267
0.500,-2.071,1.066,165.405,-137.329,-394.287
1.065,-2.256,1.026,92.529,-184.143,-456.604
1.579,-2.444,0.922,75.684,-217.285,-445.679
2.105,-2.699,0.727,48.767,-253.235,-409.302
2.817,-2.165,0.329,-35.889,-301.208,-370.544
2.800,-1.498,0.256,-80.994,-339.600,-360.535
2.413,-0.316,0.070,-11.169,-331.055,-363.647
2.182,-0.384,-0.578,88.562,-262.817,-282.104
2.002,-0.639,-0.718,55.420,-211.853,-172.058
1.504,-0.447,-0.568,-6.287,-139.832,-64.148
1.129,-0.378,-0.562,-99.121,-54.993,0.610
1.005,-0.280,-0.710,-187.805,22.034,7.446
0.981,-0.141,-1.270,-185.303,62.378,-27.405
0.944,-0.204,-1.411,-92.590,48.950,-68.176
0.810,-0.484,-1.498,-8.179,7.080,-79.895
0.626,-0.782,-1.219,22.827,-24.353,-58.228
0.451,-0.734,-0.987,32.288,-31.860,-20.752
0.234,-0.882,-0.909,-79.651,67.932,-17.395
0.172,-0.918,-0.849,-62.500,59.998,-1.953
