acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.083,-1.222,-0.214,13.611,92.651,89.783
-0.093,-1.189,-0.284,36.194,99.487,110.168
-0.116,-1.382,-0.300,87.524,125.122,136.230
-0.199,-1.455,-0.319,55.054,139.587,148.438
-0.363,-1.332,-0.312,20.020,159.851,152.527
-0.452,-1.086,-0.268,17.151,188.904,134.399
-0.554,-1.050,-0.266,31.250,216.187,113.464
-0.552,-1.039,-0.312,20.386,224.915,99.548
-0.596,-1.088,-0.347,1.892,213.562,94.177
-0.623,-1.008,-0.335,-4.578,173.950,99.792
-0.714,-1.074,0.109,107.910,33.691,19.104
-0.738,-1.091,0.150,105.408,31.677,51.941
-0.754,-1.190,0.056,153.625,13.855,86.060
-0.853,-1.303,0.083,168.579,-14.526,98.389
-0.758,-1.256,0.433,123.169,-3.784,30.029
-0.578,-1.553,0.456,120.911,30.212,-2.869
-0.364,-1.835,0.526,123.352,45.898,-10.620
-0.169,-1.844,0.739,108.887,80.139,-20.142
0.069,-1.928,0.685,118.469,106.018,-33.203
0.231,-2.296,0.487,136.353,39.734,-53.406
0.265,-2.528,0.544,69.763,-2.075,-70.984
0.273,-2.679,0.765,-117.310,-78.674,-137.878
0.497,-2.466,0.834,-50.476,-104.919,-189.941
0.752,-2.287,0.638,-41.321,-161.621,-302.124
1.000,-2.270,0.352,-173.767,-244.934,-417.664
1.740,-1.927,-0.714,-248.779,-339.600,-467.590
2.059,-1.730,-1.075,-207.031,-438.904,-474.487
2.720,-1.506,-1.722,-58.228,-521.545,-460.815
2.562,-0.922,-1.248,-1.770,-513.916,-453.064
2.299,-0.795,-0.430,54.138,-353.455,-405.029
2.241,-0.656,-0.428,-6.653,-277.649,-367.615
2.134,-0.375,-1.124,-171.509,-137.695,-224.976
1.837,-0.262,-1.580,-119.751,-126.282,-130.981
1.492,-0.191,-1.598,-31.189,-134.521,-65.796
1.168,-0.159,-1.314,6.897,-130.005,-32.471
0.903,-0.163,-0.978,-9.705,-100.586,-23.254
0.632,-0.433,-1.194,-11.353,-11.047,-11.719
0.549,-0.685,-1.116,1.831,-24.109,16.174
0.463,-0.643,-0.943,-17.639,-17.883,44.189
0.241,-1.019,-0.684,5.920,55.481,33.081
0.232,-1.061,-0.766,6.653,80.505,55.786
0.254,-0.873,-0.900,-10.620,84.534,57.983
