acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.516,-1.137,0.315,4.822,178.101,153.381
-0.585,-1.074,0.309,-14.709,195.312,157.654
-0.604,-1.036,0.230,-26.245,201.294,152.588
-0.599,-1.126,0.073,-31.860,197.998,128.113
-0.826,-1.024,-0.057,19.043,126.465,97.107
-0.960,-1.098,-0.013,20.569,109.802,86.487
-1.108,-1.104,-0.006,47.302,93.872,68.787
-1.293,-1.436,0.067,68.604,45.898,31.250
-1.316,-1.631,0.175,62.622,25.696,16.418
-1.287,-1.757,0.291,83.069,-35.278,-42.542
-1.234,-2.012,0.422,118.042,-76.111,-81.726
-1.218,-2.154,0.685,133.484,-105.408,-125.671
-1.166,-2.175,1.014,131.531,-113.342,-185.425
-0.957,-2.356,1.437,90.088,-108.215,-238.403
-0.737,-2.296,1.676,49.683,-102.478,-245.178
-0.435,-2.326,1.766,33.325,-102.234,-243.469
-0.065,-2.280,1.819,21.484,-133.118,-216.248
0.236,-2.182,1.724,14.587,-187.561,-193.665
0.412,-1.869,1.566,-6.958,-260.803,-207.947
0.617,-1.410,1.577,-22.705,-321.228,-290.100
1.134,-1.708,1.528,-24.109,-349.487,-382.019
2.867,-3.043,-0.045,-83.618,-374.084,-421.875
2.897,-2.683,-1.526,-198.303,-451.111,-332.275
2.303,-1.076,-1.836,45.349,-508.850,-136.230
2.152,-0.232,-0.742,175.049,-459.045,-130.249
2.090,-0.440,0.534,156.250,-74.951,-199.463
1.851,-0.616,0.381,29.419,80.872,-202.270
1.657,-0.789,-1.020,-305.603,311.829,-145.142
1.436,-0.739,-2.218,-332.336,292.664,-105.591
1.241,-0.293,-2.850,-82.336,68.359,13.367
0.893,-0.028,-2.515,100.342,-98.572,26.917
0.434,-0.258,-1.512,154.724,-153.137,21.667
