acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.507,-1.205,-0.106,-0.122,117.187,123.169
-0.719,-1.326,0.019,-14.893,124.084,139.771
-0.893,-1.279,0.059,-22.583,131.104,141.479
-0.992,-1.236,-0.012,22.766,132.935,97.534
-1.037,-1.495,0.040,95.032,98.206,46.631
-1.092,-1.857,0.370,141.235,55.298,-10.132
-1.120,-2.317,0.754,144.714,22.827,-69.580
-1.053,-2.735,0.953,129.639,-12.146,-123.230
-1.025,-2.920,1.223,119.446,-61.096,-180.603
-0.952,-2.851,1.341,107.788,-128.418,-275.574
-0.826,-2.803,1.373,107.727,-170.593,-335.022
-0.654,-2.931,1.404,56.885,-206.055,-375.366
-0.344,-2.528,1.309,3.052,-240.295,-411.438
-0.016,-2.242,1.271,13.489,-276.489,-470.581
0.319,-2.571,1.342,-3.052,-303.223,-509.094
0.992,-2.921,1.271,-77.332,-316.345,-487.427
2.335,-2.349,0.169,-133.789,-355.469,-446.533
2.608,-1.797,-0.497,-133.423,-432.556,-430.786
2.308,-1.487,-0.649,-66.040,-480.591,-395.935
2.068,-1.133,-0.258,104.187,-360.901,-248.169
1.871,-0.870,0.311,91.064,-187.622,-144.226
1.698,-0.579,0.271,-32.288,-33.203,-82.214
1.472,-0.389,-0.284,-149.658,51.147,-63.965
1.311,-0.513,-0.924,-179.687,64.453,-46.448
1.140,-0.653,-1.346,-112.183,27.527,-4.639
0.858,-0.523,-1.432,-20.691,-30.701,28.870
0.496,-0.453,-1.086,17.029,-65.186,32.837
0.068,-0.886,-0.929,-106.934,63.171,49.683
-0.016,-0.747,-1.025,-97.290,87.830,53.040
-0.115,-0.695,-0.979,-53.284,84.045,31.555
-0.167,-0.904,-0.795,-16.052,72.327,5.920
-0.251,-0.974,-0.698,-13.794,72.754,2.686
-0.336,-1.048,-0.560,-45.471,94.299,-36.865
-0.354,-1.037,-0.569,-21.790,85.632,-26.855
