acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.367,-1.381,-0.172,5.920,154.785,156.799
-0.411,-1.365,-0.200,-6.653,162.415,157.104
-0.415,-1.253,-0.272,-40.405,179.932,128.479
-0.454,-1.422,-0.245,-51.758,186.157,97.412
-0.508,-1.699,-0.206,-79.285,186.218,79.956
-0.504,-1.812,-0.194,-95.398,176.819,62.256
-0.493,-1.693,-0.240,18.738,121.033,26.550
-0.517,-1.786,-0.223,71.472,90.088,10.559
-0.652,-2.004,-0.002,124.390,28.992,-21.912
-0.741,-2.092,0.309,149.292,-13.916,-65.918
-0.740,-2.298,0.743,144.775,-33.508,-120.117
-0.684,-2.231,0.848,106.567,-29.114,-154.724
-0.629,-2.204,0.821,98.389,-30.762,-173.279
-0.547,-2.151,0.809,113.220,-64.941,-219.604
-0.342,-2.013,0.903,110.535,-98.022,-258.057
0.042,-1.875,0.988,105.164,-128.540,-316.223
0.409,-1.971,0.932,92.163,-158.447,-373.230
0.790,-2.107,0.648,56.091,-199.402,-401.428
1.219,-1.929,0.303,43.335,-225.891,-404.602
1.706,-1.696,0.021,68.298,-312.988,-394.775
2.429,-1.691,-0.246,78.186,-338.989,-387.024
2.708,-1.344,-0.203,84.290,-366.089,-336.975
2.321,-0.787,-0.193,108.948,-346.802,-303.101
2.260,-0.104,-0.245,108.704,-244.141,-204.468
1.987,0.037,-0.247,20.508,-155.945,-159.851
1.695,0.082,-0.440,-68.604,-73.181,-101.013
1.390,-0.157,-0.718,-128.235,-14.343,-35.339
1.080,-0.281,-0.991,-152.893,15.564,22.644
0.926,0.008,-1.300,-105.591,6.165,31.189
0.697,0.061,-1.248,-15.015,-29.114,-7.507
0.616,-0.045,-1.141,50.720,-51.880,-49.683
0.566,-0.734,-0.819,40.283,-20.447,-65.796
0.474,-0.745,-0.825,-42.419,18.799,-15.015
0.372,-0.802,-0.851,25.208,7.812,-24.109
0.391,-0.951,-0.735,30.701,9.460,-11.169
