acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.069,-1.244,-0.014,-21.912,187.134,168.701
0.049,-1.247,0.002,-39.490,191.956,167.297
0.014,-1.232,0.043,-55.054,200.134,153.625
-0.029,-1.246,0.102,-64.697,213.318,140.686
-0.026,-1.198,0.117,-64.453,228.149,137.085
-0.022,-1.244,0.186,-70.923,245.483,107.483
-0.008,-1.267,0.155,-64.819,240.479,103.088
-0.039,-1.267,0.171,-58.289,223.755,97.778
-0.430,-1.374,0.005,6.714,156.921,92.224
-0.594,-1.225,-0.045,-8.179,118.347,108.582
-0.758,-0.943,-0.006,-21.729,93.567,85.937
-0.881,-0.989,0.045,28.259,81.726,47.302
-0.960,-1.328,0.042,84.351,62.195,19.287
-1.005,-1.402,0.161,63.232,56.274,13.123
-0.960,-1.273,0.253,71.838,56.885,7.812
-0.949,-1.271,0.306,134.338,53.711,-11.047
-1.049,-1.212,0.399,179.321,36.804,-40.527
-0.906,-1.257,0.620,188.599,15.015,-90.454
-0.579,-1.784,0.806,242.126,-17.395,-172.241
-0.157,-2.511,0.934,224.121,-41.748,-213.745
0.100,-3.334,1.231,94.604,-48.828,-231.750
0.252,-3.596,1.425,-57.068,-31.006,-226.746
0.506,-3.136,0.979,-116.943,-47.363,-270.630
1.024,-2.607,0.357,-146.362,-142.029,-390.686
2.250,-2.796,-0.717,-162.048,-305.969,-490.051
2.866,-2.089,-0.899,-93.201,-530.273,-510.681
2.684,-1.409,-0.782,-56.213,-539.185,-505.127
2.323,-1.118,-0.498,-54.382,-493.286,-480.164
2.381,-1.191,-0.596,-98.206,-253.906,-320.251
2.327,-0.868,-1.035,-133.911,-179.260,-256.653
1.655,-0.406,-1.235,-129.578,-18.738,-93.384
1.190,-0.105,-1.286,-69.153,27.954,-33.203
1.024,-0.186,-1.325,-69.885,31.372,-22.827
0.895,-0.446,-1.380,-91.614,13.855,-22.034
0.737,-0.531,-1.418,-57.617,-8.850,-6.714
0.519,-0.597,-1.289,-7.080,-23.865,13.062
0.232,-0.658,-0.986,-1.465,-18.982,27.893
