acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.250,-1.230,-0.085,-66.650,158.081,139.832
0.233,-1.439,-0.054,-52.551,168.701,175.293
0.192,-1.519,-0.031,-51.392,172.852,197.205
-0.024,-1.632,0.083,-78.552,186.035,247.314
-0.114,-1.601,0.120,-95.337,190.552,248.169
-0.218,-1.528,0.130,-101.074,184.875,229.126
-0.266,-1.534,0.154,-100.769,175.476,206.787
-0.314,-1.629,0.140,-94.238,167.969,200.256
-0.399,-1.639,0.061,-64.331,158.752,212.280
-0.483,-1.505,-0.008,-42.297,148.071,219.116
-0.585,-1.351,0.041,-59.265,146.973,204.712
-0.713,-1.485,0.276,-120.422,175.781,184.021
-0.775,-1.411,-0.186,-136.780,198.914,178.467
-0.748,-1.152,-0.360,-34.424,172.424,151.794
-0.806,-1.307,-0.230,8.606,128.113,114.197
-0.841,-1.505,-0.146,-3.479,85.266,82.581
-0.851,-1.572,-0.079,-16.296,51.453,53.406
-0.856,-1.580,-0.083,37.781,32.959,5.188
-0.822,-1.790,-0.019,69.946,30.701,-9.399
-0.684,-1.942,0.138,99.670,29.907,-47.302
-0.503,-2.011,0.338,91.858,33.569,-66.528
-0.231,-1.990,0.342,104.614,39.429,-150.208
0.057,-2.127,0.421,128.052,34.302,-185.425
0.263,-2.672,0.803,151.550,32.837,-244.446
0.445,-2.920,1.042,110.657,41.077,-236.633
0.725,-2.554,0.993,122.131,7.935,-255.798
0.995,-2.466,0.890,114.685,-70.557,-331.055
1.173,-2.667,0.966,55.115,-147.949,-405.457
1.608,-2.511,0.762,56.091,-200.806,-437.866
2.020,-2.035,0.456,94.604,-275.696,-454.224
2.412,-1.706,0.133,84.534,-303.772,-453.857
3.259,-1.103,-0.532,56.702,-377.686,-428.528
3.135,-0.700,-0.676,85.999,-377.258,-388.977
2.600,-0.403,-0.280,131.348,-288.391,-282.227
2.133,0.452,-0.458,41.809,-122.009,-165.771
1.605,0.337,-0.705,-49.133,-49.133,-88.623
1.251,0.316,-0.933,-77.820,-9.583,-18.433
1.075,0.401,-1.208,-47.485,-17.212,4.456
1.045,0.165,-1.368,1.831,-60.059,-9.583
0.936,-0.241,-1.297,30.396,-93.018,-16.602
0.647,-0.344,-1.016,35.950,-86.365,-4.822
0.505,-0.745,-0.870,-220.947,125.061,-11.292
0.512,-0.725,-0.888,-179.687,108.704,8.118
