acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.610,-1.039,-0.132,45.593,21.179,34.119
-0.653,-1.085,-0.172,59.448,9.033,32.288
-0.708,-1.125,-0.153,75.562,-9.033,35.278
-0.764,-1.138,-0.115,77.942,-26.550,25.696
-0.867,-1.122,-0.073,85.510,-37.354,1.038
-0.958,-1.142,-0.092,121.765,-50.171,-25.085
-1.179,-1.650,0.024,143.799,-70.801,-36.926
-1.313,-1.877,0.324,93.933,-66.406,-44.556
-1.311,-2.062,0.455,101.929,-40.466,-57.007
-1.260,-2.177,0.625,144.653,-26.611,-96.802
-1.150,-2.435,1.022,143.372,-17.456,-178.406
-0.920,-2.858,1.289,110.229,-24.414,-247.803
-0.508,-3.196,1.272,99.731,-90.332,-269.775
-0.141,-2.779,1.297,81.848,-197.083,-306.885
0.333,-2.138,1.167,77.087,-299.194,-420.410
1.041,-2.407,0.948,64.331,-377.441,-501.892
1.871,-2.337,0.579,12.756,-426.819,-500.732
2.266,-1.501,-0.459,-37.231,-436.890,-446.777
2.225,-1.039,-0.655,-12.817,-386.719,-348.633
2.196,-0.551,-0.318,97.351,-185.669,-188.171
1.953,-0.299,-0.155,74.463,-103.638,-154.785
1.639,-0.207,-0.584,-78.979,76.660,-77.087
1.457,0.024,-1.177,-90.332,94.849,-43.701
1.197,0.154,-1.446,-20.935,15.198,-24.780
1.077,0.007,-1.348,11.353,-37.048,-22.156
0.926,-0.202,-1.217,20.142,-59.875,-11.963
0.742,-0.295,-1.038,2.686,-49.683,10.681
