acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.416,-1.368,-0.047,-1.648,130.737,154.297
-0.498,-1.495,-0.087,-11.169,125.549,167.603
-0.623,-1.480,0.068,-25.024,123.596,168.762
-0.780,-1.638,0.246,-101.746,150.574,149.353
-0.853,-1.707,-0.005,-120.789,168.213,140.198
-0.787,-1.686,-0.065,-48.218,151.184,118.286
-0.715,-1.712,0.041,23.926,109.741,80.994
-0.703,-2.031,0.199,71.106,55.176,40.527
-0.767,-2.379,0.384,84.229,1.770,13.184
-0.732,-2.415,0.510,81.055,-44.678,-27.771
-0.666,-2.209,0.656,86.121,-79.468,-97.534
-0.646,-2.120,0.720,101.196,-104.858,-175.598
-0.473,-2.170,0.792,111.816,-124.634,-235.901
-0.189,-2.245,0.853,116.089,-141.724,-291.870
0.137,-2.452,0.916,116.211,-144.348,-302.307
0.534,-2.575,0.857,121.094,-160.706,-314.331
1.041,-2.578,0.762,146.545,-194.275,-336.853
1.507,-2.355,0.935,185.547,-253.357,-403.320
1.626,-2.188,0.969,174.316,-268.494,-428.772
2.203,-1.650,0.965,111.023,-290.344,-462.280
2.639,-1.372,0.578,63.416,-310.791,-422.485
3.030,-0.852,-0.139,38.208,-348.450,-359.253
2.823,-0.502,-0.402,38.147,-361.267,-325.378
2.381,-0.356,-0.368,84.106,-302.856,-188.110
1.953,0.198,-0.381,71.594,-202.637,-117.737
1.273,0.350,-0.388,3.418,-93.262,-70.312
0.967,0.112,-1.031,-103.943,34.485,6.042
1.006,-0.077,-1.344,-65.613,27.588,8.301
0.950,-0.298,-1.488,9.827,-44.617,9.521
0.779,-0.380,-1.218,21.667,-63.599,10.803
0.440,-0.730,-0.937,-139.587,111.511,2.991
0.465,-0.735,-1.112,-87.341,103.882,8.057
0.486,-0.809,-1.069,-54.993,74.341,7.019
0.443,-0.800,-0.860,-51.086,50.903,-0.183
