acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.369,-1.189,0.391,-12.939,196.228,70.618
-0.548,-1.326,0.195,14.893,66.650,21.545
-0.698,-1.602,0.354,49.683,30.518,23.621
-0.875,-1.700,0.347,108.154,-1.892,31.921
-0.994,-1.762,0.272,172.180,-71.472,5.981
-1.137,-1.945,0.409,162.170,-117.249,-38.696
-1.248,-2.164,0.648,134.277,-129.211,-99.548
-1.253,-2.395,0.805,141.296,-112.976,-155.334
-1.106,-2.652,0.927,145.081,-93.567,-187.134
-0.927,-2.805,1.044,104.126,-86.304,-212.830
-0.736,-2.720,1.092,58.655,-95.581,-256.287
-0.363,-2.637,1.144,92.163,-125.793,-313.660
-0.099,-2.668,1.324,132.568,-173.767,-355.469
0.228,-2.512,1.495,112.488,-225.586,-382.629
0.654,-2.299,1.430,59.753,-317.749,-417.358
1.243,-2.102,1.127,74.158,-395.752,-447.021
1.973,-1.827,0.816,71.960,-450.256,-498.596
2.798,-1.454,0.268,-8.484,-435.669,-543.762
2.681,-1.232,-0.156,-85.754,-354.858,-486.389
2.687,-1.077,-0.582,73.303,-201.538,-242.676
2.718,-0.755,-0.724,108.398,-156.738,-133.545
1.755,-0.312,-0.449,15.381,-117.432,-85.754
1.249,0.013,-0.591,-69.763,-48.035,-49.072
0.969,0.334,-0.979,-98.755,10.071,-32.532
0.795,0.322,-1.207,-49.072,23.621,-40.222
0.830,-0.041,-1.165,10.071,1.526,-46.448
0.679,-0.602,-0.963,-37.354,1.038,-19.714
0.484,-0.599,-1.070,-122.131,30.273,46.387
0.430,-0.483,-1.188,-125.610,37.415,54.504
0.365,-0.338,-1.286,-94.116,42.603,41.138
0.307,-0.546,-1.158,-64.392,46.021,13.550
0.279,-0.641,-0.995,-81.787,54.687,14.160
