acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.578,-1.047,-0.344,13.977,88.623,64.087
-0.648,-1.192,-0.330,15.625,68.604,51.941
-0.699,-1.261,-0.305,13.794,60.852,47.607
-0.712,-1.159,-0.341,1.160,46.936,26.550
-0.725,-1.048,-0.387,4.822,38.391,0.244
-0.771,-1.107,-0.371,23.926,29.846,-24.841
-0.799,-1.244,-0.367,39.734,21.057,-45.715
-0.830,-1.271,-0.313,57.251,9.705,-64.758
-0.846,-1.230,-0.185,78.613,-1.221,-88.562
-0.909,-1.417,0.080,81.055,-13.245,-123.962
-0.970,-1.539,0.243,78.430,-18.127,-141.785
-1.018,-1.529,0.370,91.370,-34.241,-163.269
-1.105,-1.546,0.607,87.280,-45.593,-174.499
-1.162,-1.555,0.836,37.537,-69.580,-200.623
-1.118,-1.427,1.003,23.804,-74.036,-208.618
-1.015,-1.560,1.162,15.686,-86.914,-231.506
-0.854,-1.960,1.319,8.362,-91.248,-232.117
-0.585,-2.179,1.239,-64.941,-113.892,-219.482
-0.208,-1.970,1.074,-76.782,-150.940,-236.206
0.228,-1.737,0.878,-64.636,-203.247,-281.067
0.839,-1.902,0.542,-93.262,-272.705,-302.612
2.110,-1.872,-0.411,-106.934,-358.643,-266.296
2.181,-1.423,-0.798,-34.302,-487.854,-228.149
2.108,-1.026,-0.496,43.884,-487.305,-241.577
2.380,-0.814,-0.147,56.885,-448.791,-266.235
2.523,-1.431,-0.130,-28.503,-243.286,-286.011
2.383,-1.730,-0.551,-103.577,-125.977,-181.641
1.907,-1.234,-0.960,-136.108,-59.509,-76.355
1.370,-0.632,-1.263,-142.517,-30.029,-34.363
0.999,-0.145,-1.358,-104.065,-15.442,-55.237
0.742,-0.258,-1.286,-50.354,-3.174,-82.214
0.550,-0.576,-1.140,-39.490,13.855,-69.763
0.384,-0.738,-1.155,-56.702,28.687,-27.344
0.217,-0.661,-1.262,-49.316,27.039,12.329
0.082,-0.561,-1.242,-16.113,13.916,26.550
-0.027,-0.604,-1.082,8.484,7.996,21.973
