acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.224,-1.184,-0.014,-54.749,199.768,243.042
-0.327,-1.309,-0.006,-66.406,206.604,248.108
-0.430,-1.269,-0.032,-92.773,219.849,247.192
-0.477,-1.245,-0.169,-99.731,220.764,223.816
-0.515,-1.183,-0.279,-70.801,200.195,206.970
-0.518,-1.150,-0.261,-14.709,172.729,187.378
-0.552,-1.324,-0.254,31.799,142.090,172.546
-0.596,-1.584,-0.270,42.908,106.812,172.302
-0.677,-1.737,-0.210,34.729,78.674,181.519
-0.740,-1.652,-0.080,18.677,70.862,172.058
-0.824,-1.564,0.089,-5.371,86.670,130.798
-0.824,-1.651,0.117,-27.222,107.971,77.820
-0.813,-1.862,0.037,-5.737,101.013,43.945
-0.788,-1.843,0.137,46.692,72.083,25.391
-0.814,-1.951,0.199,95.764,33.264,0.977
-0.926,-2.060,0.500,131.592,-7.996,-27.100
-0.845,-2.155,0.797,112.671,-29.663,-105.103
-0.609,-2.378,0.829,116.882,-30.884,-134.094
-0.444,-2.538,0.872,167.541,-54.321,-204.773
-0.235,-2.587,0.975,162.964,-62.866,-231.995
0.218,-2.508,0.935,76.355,-89.966,-344.421
0.705,-2.284,0.684,77.759,-131.348,-423.523
1.069,-2.343,0.424,113.281,-188.904,-478.332
1.452,-2.445,0.188,99.548,-251.709,-490.967
2.015,-2.120,-0.045,70.374,-316.284,-476.135
2.585,-1.537,-0.270,76.599,-369.751,-444.641
2.327,-1.105,-0.195,149.963,-368.530,-366.943
2.239,-0.558,-0.105,172.424,-308.228,-265.869
1.919,-0.433,-0.021,57.373,-150.085,-153.259
1.586,-0.362,-0.092,-52.185,-46.448,-83.923
1.459,-0.192,-0.426,-133.484,18.494,-47.546
1.323,-0.149,-0.828,-177.002,39.612,-39.978
1.040,-0.196,-1.088,-165.771,34.180,-26.245
0.817,-0.097,-1.189,-95.276,11.475,-12.573
0.769,-0.127,-1.154,-29.785,-13.855,-14.160
0.661,-0.198,-1.021,-4.211,-28.809,-25.391
0.551,-0.717,-0.828,-68.298,13.245,-12.878
0.578,-0.722,-0.954,-65.918,15.747,-1.465
0.528,-0.609,-0.912,-53.833,14.893,2.502
0.347,-0.980,-0.632,-5.615,49.561,-18.982
