acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1.007,0.618,-1.176,-38.879,-46.814,-101.196
2.033,0.869,-1.514,-58.472,-22.278,-212.097
1.795,0.263,-0.082,88.135,227.478,-317.993
-0.402,-1.889,1.393,227.478,403.442,-238.464
-2.139,-1.688,1.776,366.638,727.356,145.691
-2.916,-0.019,2.109,362.122,780.701,524.658
-1.510,0.399,1.571,-159.973,-439.514,-14.709
-2.131,0.439,2.556,-233.032,-410.767,-132.874
-1.201,0.018,1.347,-265.198,108.215,-175.903
-0.718,-0.874,-0.663,-171.082,354.736,-78.674
-0.919,-0.945,-0.549,-44.861,244.385,57.800
-1.097,-0.673,-0.111,-16.602,192.932,92.651
-1.309,-0.569,0.398,16.235,64.575,130.249
-1.497,-0.524,0.679,-12.146,28.137,116.333
-1.501,-0.406,0.705,-44.312,23.865,79.407
-1.426,-0.401,0.662,-57.617,40.466,38.391
-1.367,-0.487,0.587,-51.636,64.270,16.846
-1.330,-0.573,0.489,-41.321,83.801,12.756
-1.185,-0.451,0.402,-27.283,92.468,2.075
-1.064,-0.466,0.386,-11.719,93.933,-16.113
-0.991,-0.579,0.341,-4.944,87.097,-21.790
-0.993,-0.689,0.188,108.032,-132.568,71.838
-1.149,-0.790,0.266,109.619,-137.512,71.899
-1.391,-0.849,0.351,97.839,-130.127,69.336
-1.529,-0.747,0.400,93.689,-116.028,49.683
-1.572,-0.683,0.324,104.919,-101.807,12.634
-1.485,-0.840,0.206,105.103,-95.337,-20.325
-1.402,-0.883,0.139,76.355,-95.825,-33.508
-1.208,-0.695,-0.046,40.833,-114.441,-33.203
-1.136,-0.501,-0.143,44.373,-128.418,-38.513
-1.188,-0.445,-0.125,69.519,-129.150,-38.818
-1.088,-0.381,-0.078,81.055,-114.136,-33.875
