acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.978,-0.730,0.153,48.340,9.705,-11.108
-1.044,-0.910,0.094,69.214,5.066,-9.338
-1.130,-0.853,0.010,32.776,-2.319,-16.602
-1.231,-0.818,0.063,14.465,-1.282,-37.170
-1.354,-0.977,-0.036,26.672,-2.197,-48.035
-1.316,-0.978,-0.077,27.954,-13.855,-49.927
-1.228,-0.888,-0.115,34.973,-28.809,-54.871
-1.139,-0.863,-0.172,30.090,-40.710,-52.551
-1.084,-0.794,-0.175,40.588,-52.490,-37.781
-0.923,-0.674,-0.216,69.641,-64.819,-18.372
-0.465,1.106,-0.468,143.921,-93.689,-126.038
-0.204,3.090,-0.227,154.785,-17.578,-377.136
-0.519,3.375,1.221,248.230,183.899,-707.092
-0.374,-1.485,2.990,-139.038,655.456,-702.331
-1.560,-4.000,1.113,-447.998,766.418,-18.555
-1.088,-1.902,-2.000,101.685,456.238,710.571
-0.198,-0.760,-1.865,334.412,-240.967,728.882
-2.149,-0.629,1.043,66.650,-576.172,378.784
-2.923,-0.511,2.221,-48.096,-308.411,101.868
-2.181,-0.520,1.444,-141.663,80.078,-43.030
-1.599,-0.438,0.396,-160.767,295.898,-156.372
-1.341,-0.897,-0.098,-168.030,339.172,-199.097
-1.055,-1.254,-0.366,-133.850,288.208,-153.625
-0.807,-1.269,-0.733,-90.698,118.164,4.150
-0.682,-0.835,-0.817,-65.125,49.866,54.199
-1.053,-0.873,-0.111,50.659,-173.218,182.129
-1.448,-0.878,0.139,45.837,-170.410,217.895
-1.612,-0.742,0.188,48.828,-139.893,223.572
-1.631,-0.798,0.119,34.119,-101.013,207.581
-1.559,-0.976,0.100,0.061,-65.063,188.721
-1.482,-1.024,-0.039,-25.269,-38.696,172.241
-1.361,-0.938,-0.135,-5.005,-35.583,148.315
-1.163,-0.865,-0.160,20.447,-51.270,123.047
-0.993,-0.797,-0.102,27.710,-60.303,108.398
-0.940,-0.756,-0.052,20.386,-77.942,72.388
-0.925,-0.721,-0.066,29.053,-83.679,65.369
-0.580,2.349,-0.137,103.394,-34.058,-510.376
-0.604,2.766,0.320,118.225,73.242,-815.552
-0.747,1.023,1.483,90.210,155.273,-898.132
-0.405,-3.677,1.422,-229.126,415.710,-323.181
-0.767,-3.237,-0.655,-293.518,438.049,137.756
-1.068,0.001,-1.298,289.185,-6.714,791.443
-1.587,-0.079,0.821,180.359,-377.441,476.562
-2.502,0.252,2.437,-47.302,-264.709,36.194
-2.298,-0.652,1.710,-151.917,40.039,-239.258
-1.820,-0.911,0.948,-209.412,246.277,-341.309
-1.198,-1.041,0.208,-195.557,302.917,-339.111
-0.824,-1.257,-0.123,-102.844,233.520,-161.499
-0.612,-1.068,-0.356,-42.786,138.367,-5.005
-0.960,-0.461,0.607,69.275,-15.747,138.794
-1.106,-0.534,0.579,51.514,25.818,130.737
-1.087,-0.506,0.429,58.899,88.257,110.046
-1.002,-0.611,0.364,73.425,106.812,98.755
-0.979,-0.815,0.412,71.350,107.178,108.215
-0.968,-0.848,0.392,48.096,93.689,124.329
-0.988,-0.628,0.260,102.356,-51.514,56.702
-1.121,-0.676,0.409,101.196,-54.199,49.988
-1.176,-0.785,0.491,96.619,-48.401,48.462
-1.230,-0.906,0.440,91.797,-45.105,55.908
-1.164,-0.864,0.362,97.046,-52.795,58.838
-1.108,-0.862,0.427,107.544,-64.880,44.067
-1.117,-0.856,0.452,108.582,-76.050,17.395
-1.076,-0.766,0.441,100.952,-84.778,-13.977
-1.015,-0.660,0.436,94.116,-88.074,-41.931
