acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.425,0.376,-1.118,-47.546,-194.031,-111.450
-0.307,0.490,-1.731,-35.400,-243.042,-114.563
-0.237,1.375,-2.881,-53.650,-283.752,-133.057
0.331,0.512,-1.782,-34.241,-162.842,-100.464
-1.345,-0.948,2.158,608.521,432.007,344.910
-1.110,-0.599,2.519,276.550,403.564,390.625
-0.773,0.125,1.835,-234.497,79.224,67.078
-1.067,-0.505,1.143,-195.984,-220.093,-211.365
-1.039,-0.544,0.472,-130.981,-171.936,-89.905
-1.093,-0.522,0.073,45.044,166.687,190.918
-1.231,-0.531,0.104,85.937,149.353,213.501
-1.259,-0.424,0.045,106.812,104.614,208.008
-1.084,-0.389,0.564,18.921,24.292,57.068
-1.381,-0.199,0.537,24.536,7.385,18.677
-1.217,-0.393,0.654,20.020,-60.486,-92.163
-1.167,-0.511,0.669,-56.152,-77.637,-129.822
-1.077,-0.321,0.433,-100.403,-81.299,-140.015
-1.248,0.084,-0.183,-72.205,-74.646,-39.734
-1.391,0.119,-0.354,-101.624,-72.449,-28.931
-1.550,0.257,-0.475,-144.897,-68.787,-17.212
-1.609,0.333,-0.556,-179.138,-57.861,-4.517
-1.674,0.234,-0.470,-155.029,-41.504,18.433
-1.563,0.208,-0.468,-90.393,-31.860,49.255
-1.410,0.127,-0.410,-34.363,-33.081,78.796
-1.272,-0.048,-0.248,12.939,-39.124,109.070
0.113,1.203,-0.439,-15.442,-130.554,-110.535
0.803,1.834,-1.137,-3.296,-108.643,-249.756
0.894,1.477,-0.807,27.466,-77.454,-317.871
-0.290,-1.448,0.692,103.577,319.458,-182.251
-2.391,-2.166,1.565,151.489,491.455,8.179
-3.379,-1.552,2.744,474.304,507.019,408.081
-1.384,-0.498,2.393,-192.322,65.430,-34.668
-1.782,0.193,1.959,-400.146,-262.207,-501.953
-1.524,-1.077,1.179,-200.989,-233.398,-416.199
-0.781,-1.367,-0.066,-148.376,-113.159,-121.887
-0.840,-0.054,-1.148,-48.706,-23.193,138.062
-0.953,0.014,-1.038,-25.574,-23.499,130.127
-1.217,-0.143,-0.451,-16.418,-12.512,98.755
-1.403,-0.350,0.094,-76.172,31.860,74.951
-1.422,-0.309,0.187,-127.502,82.520,61.218
-1.183,-0.216,-0.007,-126.221,105.286,53.345
-0.796,0.147,-0.876,-45.959,-92.041,3.967
-0.796,0.104,-1.403,-55.603,-116.089,11.658
-0.471,0.288,-2.108,-91.797,-234.680,42.114
0.123,1.091,-2.801,-64.392,-325.378,16.541
0.282,1.226,-0.741,124.146,-241.821,-46.204
-1.727,-1.125,2.238,149.902,213.867,35.156
-3.531,-1.391,2.514,-3.479,679.871,208.801
-3.424,-0.772,1.745,107.666,632.507,199.097
-1.633,-0.288,1.188,-171.570,-668.762,-424.072
-1.438,-0.688,1.293,-114.258,-619.202,-355.103
-0.728,-0.736,0.675,-80.627,-421.082,-174.805
