acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.089,0.315,-1.232,15.381,-154.907,-122.986
0.608,0.827,-0.666,34.973,-125.671,-156.128
-0.341,-0.222,1.408,329.956,263.000,-106.567
-2.403,-2.704,2.473,313.293,470.398,-7.019
-3.542,-2.238,2.119,-149.109,827.270,267.517
0.794,1.194,-2.800,24.170,-15.137,-48.706
-0.342,0.949,-1.683,1.038,-460.571,-223.999
-1.510,0.422,0.152,103.271,-525.635,-220.642
-1.533,-0.244,0.957,136.047,-356.079,-123.169
-1.372,-0.521,0.791,-9.705,-126.404,12.695
-1.224,0.077,0.283,-127.014,51.270,83.740
-1.240,0.384,-0.186,-139.893,144.287,69.885
-1.245,0.256,-0.531,-93.140,164.978,30.334
-1.241,0.123,-0.611,-65.247,131.287,4.150
-1.206,-0.279,-0.740,-66.406,64.331,-0.854
-1.217,-0.353,-0.766,-93.689,-11.658,10.742
-1.297,-0.141,-0.791,-98.816,-100.403,26.855
-1.340,-0.082,-0.755,-3.723,-136.658,24.475
-1.266,-0.242,-0.692,51.575,-149.536,21.667
-1.156,-0.371,-0.490,89.722,-155.029,19.043
-0.626,0.033,-1.036,48.157,-92.529,-46.326
-0.158,0.208,-1.785,75.378,-133.728,-94.238
-2.025,-1.853,2.139,260.742,474.976,-28.198
-2.507,-1.355,1.447,-170.471,810.120,166.565
0.499,0.568,-2.806,241.760,-90.027,42.297
-0.995,0.410,-1.140,176.453,-524.536,-85.449
-1.919,0.217,1.128,151.245,-506.897,-138.000
-2.030,-0.533,1.553,64.758,-208.740,-57.922
-1.653,-0.323,0.618,-88.684,70.862,62.561
-1.322,0.350,-0.362,-97.656,186.218,80.383
-1.162,0.510,-0.674,-52.795,175.964,29.297
-1.063,0.193,-0.692,-49.377,114.685,-19.226
-1.077,0.081,-0.563,-84.534,-1.282,-50.720
-1.089,-0.012,-0.562,-87.219,-38.391,-51.697
-1.105,0.087,-0.647,-53.223,-131.287,-38.757
-1.086,0.057,-0.404,7.751,-172.119,-29.663
-0.125,0.458,-1.943,-38.452,-245.666,-73.303
-0.609,0.142,1.569,331.421,182.983,-60.120
-1.785,-1.899,1.854,128.723,612.244,111.755
-2.688,-1.529,1.026,-286.621,835.327,219.971
-1.954,0.007,0.100,-40.771,713.867,189.209
0.177,0.125,-2.531,311.218,235.352,154.663
0.068,0.407,-1.994,64.148,-316.284,1.526
-1.194,0.646,-0.187,-39.978,-534.912,-145.264
-1.532,-0.060,1.194,17.395,-443.237,-162.354
-1.255,-0.575,0.624,15.015,-110.840,-55.237
-0.953,-0.129,-0.685,-10.193,36.682,-31.250
-1.042,-0.404,-0.424,39.612,13.733,-41.138
-1.324,-0.469,-0.253,63.782,6.226,-38.208
-1.595,-0.565,-0.144,40.894,9.705,-27.649
-1.665,-0.500,-0.024,-2.686,15.381,-18.372
-1.763,-0.270,0.004,16.907,22.827,-17.761
-1.938,-0.196,-0.072,34.973,24.292,-17.212
-1.942,-0.265,-0.192,49.805,8.667,0.610
-1.719,-0.002,-0.397,34.424,-18.188,14.465
-1.486,0.550,-0.550,-13.306,-32.349,8.301
-0.894,0.970,-1.183,-79.956,-21.423,-29.907
