acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.264,0.744,-0.996,-38.330,-134.155,-212.036
-0.242,1.587,-1.475,-114.258,-126.648,-308.960
-0.125,2.117,-1.740,-141.785,-109.558,-453.003
-0.155,1.621,-0.978,-116.882,-18.188,-569.275
-0.452,-1.308,1.580,131.714,687.500,-403.931
-0.784,-2.614,1.477,213.501,814.819,-218.201
-0.413,-2.058,1.171,570.923,736.999,537.598
0.031,-2.197,1.112,712.768,117.554,772.278
-2.274,-2.870,3.541,297.119,-404.236,594.116
-3.172,-0.962,3.771,-177.429,-375.305,258.667
-2.274,0.152,1.972,-255.310,-162.659,-60.242
-1.402,-0.122,0.668,-234.741,-8.911,-256.714
-1.046,-0.600,0.115,-205.078,84.534,-314.575
-0.892,-1.119,-0.294,-132.263,121.765,-255.432
-0.854,-1.285,-0.455,-68.848,123.779,-136.108
-0.864,-1.143,-0.461,-9.277,94.299,-13.550
-1.100,-0.659,-0.178,76.599,-7.263,105.530
-1.328,-0.526,-0.067,56.396,-49.316,124.756
-1.492,-0.308,0.004,56.885,-52.673,114.136
-1.668,-0.405,0.114,73.059,-35.461,49.438
-1.910,-0.716,0.247,80.017,-4.639,34.058
-1.867,-0.785,0.299,70.679,25.269,36.743
-1.654,-0.694,0.271,44.922,40.039,36.133
-1.420,-0.584,0.100,27.100,29.602,36.072
-1.184,-0.393,-0.099,53.162,-5.981,37.354
-0.626,-1.790,0.353,110.291,159.241,-24.719
-0.802,-1.446,0.260,8.118,184.082,209.106
-1.192,-0.456,-0.018,10.864,107.971,289.246
-1.270,0.190,-0.134,68.420,-20.752,199.585
-1.414,0.102,0.199,22.949,-123.596,-53.040
-1.453,-0.079,0.246,-1.709,-118.164,-120.361
-1.440,-0.192,0.210,-39.673,-75.989,-196.960
-1.229,-0.367,-0.124,-57.983,-29.541,-207.520
-1.205,-0.510,-0.405,-63.416,-11.292,-172.241
-1.248,-0.492,-0.554,-77.209,-32.593,-114.929
-1.254,-0.312,-0.635,-96.069,-113.281,-39.001
-1.350,-0.137,-0.609,-94.543,-142.273,-19.165
-1.411,0.081,-0.606,-47.546,-211.060,28.748
-1.320,0.259,-0.541,-27.161,-234.192,40.527
-1.203,0.379,-0.502,-54.932,-231.384,34.058
-0.999,0.639,-0.521,-104.797,-208.008,6.348
-0.790,0.822,-0.485,-155.762,-167.603,-40.649
-0.150,0.904,-0.919,-262.695,-64.209,-136.169
0.670,1.488,-1.548,-270.264,-31.555,-196.045
1.361,0.522,-0.803,73.608,81.543,-250.610
-0.208,-3.336,1.489,214.600,205.322,-134.705
-2.637,-3.351,2.412,297.546,561.707,624.207
-2.233,-0.772,1.615,198.303,325.378,665.161
-2.218,-0.204,3.148,-226.929,-407.471,-381.836
-1.754,-1.302,2.843,-217.651,-100.159,-279.724
-1.112,-0.776,-0.061,-157.349,-56.763,120.178
-1.327,-0.670,-0.077,-142.822,-73.486,124.390
-1.434,-0.608,0.117,-141.602,-79.346,86.426
-1.586,-0.704,0.192,-163.330,-66.650,42.053
-1.512,-0.632,0.064,-188.171,-52.307,2.197
-1.366,-0.597,-0.081,-192.261,-48.950,-29.358
-1.187,-0.623,-0.136,-155.029,-58.716,-46.204
-1.085,-0.671,-0.053,-142.212,-60.486,-43.579
-0.945,-0.707,-0.066,-122.498,-55.542,-19.165
