acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.912,1.088,-0.926,-49.561,-90.332,-162.964
2.005,1.279,-0.441,-133.850,-15.381,-395.081
-0.116,-1.219,1.379,-23.132,270.386,-488.647
-1.653,-2.654,1.375,406.189,675.842,-150.574
-1.959,-1.434,1.970,504.944,568.665,483.826
-1.313,-0.741,1.069,275.269,277.344,487.610
-2.379,0.356,1.926,-129.211,-441.589,46.814
-2.399,0.465,2.518,-231.567,-231.384,-136.169
-1.160,0.486,0.597,-265.991,65.613,-237.854
-0.559,-0.797,-0.669,-73.669,192.627,-228.333
-0.777,-1.118,-0.486,-6.287,182.739,-117.432
-0.896,-1.095,-0.398,30.884,150.208,21.301
-1.217,-0.678,-0.302,38.879,52.063,161.499
-1.316,-0.261,-0.290,28.870,14.587,177.124
-1.350,0.026,-0.237,-6.470,-69.885,124.939
-1.538,-0.078,-0.141,-12.146,-82.642,92.102
-1.745,-0.318,-0.015,-36.133,-68.848,35.767
-1.780,-0.406,0.022,-59.509,-30.396,26.550
-1.792,-0.446,-0.051,-55.481,1.343,25.757
-1.766,-0.511,-0.133,-42.297,12.085,37.048
-1.697,-0.485,-0.119,-29.114,2.441,49.072
-1.607,-0.494,0.023,-33.447,-12.939,45.837
-1.550,-0.513,-0.036,-44.434,-26.123,37.231
-1.427,-0.545,-0.108,-34.241,-42.480,32.471
-1.313,-0.524,-0.113,-23.315,-57.251,30.640
-1.142,-0.441,-0.043,-3.174,-67.261,25.696
