acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-1.802,-0.067,1.084,78.796,-34.180,71.167
-1.941,-0.062,1.377,91.370,-27.222,58.777
-1.711,-0.317,1.247,60.974,-20.020,17.578
-1.170,-0.144,0.551,-59.692,-28.992,-29.114
-0.389,0.726,-0.981,-102.478,16.479,96.497
-0.235,0.893,-1.562,-110.107,5.249,70.679
0.131,1.433,-2.191,-125.183,-55.481,-36.682
0.839,2.308,-2.115,-61.340,-33.142,-173.645
1.091,1.767,-1.393,68.176,117.126,-283.630
1.148,-0.408,-0.696,113.403,225.220,-271.851
-0.859,-3.447,1.162,190.124,468.140,147.217
-3.358,-3.616,3.819,393.433,331.299,487.061
-1.965,-0.893,3.741,183.777,-42.542,183.472
-2.448,-0.690,3.537,-121.338,-238.037,-304.016
-1.717,-0.970,2.046,-168.518,-27.771,-349.609
-1.175,0.037,0.227,16.235,-53.284,84.595
-1.294,0.148,0.475,2.075,-20.752,56.641
-1.295,0.239,0.502,14.465,14.954,15.991
-1.186,0.220,0.427,31.372,35.034,-25.513
-1.174,-0.024,0.412,33.386,43.030,-46.692
-1.221,-0.216,0.472,25.146,48.157,-39.429
-1.193,-0.100,0.517,3.845,55.176,-30.090
-1.186,0.026,0.479,-2.563,58.472,-31.738
-1.187,0.083,0.384,10.986,51.819,-34.729
-1.184,0.062,0.426,24.536,45.349,-35.217
-1.181,-0.023,0.564,29.785,53.833,-23.315
-1.096,-0.010,0.587,24.353,68.115,-6.165
