acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.843,-0.782,0.259,108.154,3.174,5.127
-1.318,-0.921,0.424,88.806,28.076,57.922
-1.611,-0.720,0.189,57.373,26.550,74.402
-1.603,-0.481,-0.129,42.297,-16.052,40.039
-1.577,-0.505,-0.318,22.949,-80.200,-6.714
-1.464,-0.405,-0.381,13.306,-137.146,-39.978
-1.346,-0.364,-0.391,19.836,-170.837,-51.086
-1.236,-0.387,-0.348,15.930,-180.237,-41.260
-1.107,-0.272,-0.354,-5.737,-173.035,-23.193
-0.200,1.384,-0.679,-51.636,-34.729,-139.404
0.172,2.150,-0.687,-5.615,-17.090,-271.790
0.410,1.987,-0.547,33.752,13.184,-420.349
0.894,1.338,0.050,22.400,109.375,-520.691
0.302,-1.073,1.623,3.906,377.319,-395.264
-1.222,-3.605,2.618,-26.917,773.743,117.737
-2.561,-2.068,1.525,158.081,865.662,612.183
-2.025,-1.032,3.092,-20.081,-388.428,139.221
-2.415,-0.628,2.687,-264.221,-319.092,-85.144
-1.369,-0.617,1.042,-225.220,16.724,-94.543
-1.045,-0.783,0.010,-196.045,265.564,-60.303
-0.986,-0.884,-0.611,-117.920,255.737,-13.000
-1.005,-0.898,-0.644,-58.044,219.177,16.235
-1.097,-1.016,-0.228,51.880,80.750,91.248
-1.339,-1.087,0.285,48.950,44.800,110.840
-1.545,-0.943,0.624,19.287,-9.888,137.695
-1.538,-0.709,0.724,12.024,-16.357,115.784
-1.447,-0.608,0.694,24.719,-11.780,71.960
-1.305,-0.706,0.595,28.381,-3.601,40.771
-1.122,-0.743,0.478,14.648,1.526,27.100
-0.867,-0.832,0.077,27.222,-32.532,36.377
-0.931,-0.838,0.055,80.444,-76.782,71.777
-0.957,-0.759,0.070,92.957,-91.492,80.688
-1.104,-0.804,0.252,83.984,-110.535,90.698
-1.285,-0.774,0.330,64.636,-101.990,90.271
-1.294,-0.609,0.325,73.792,-96.375,74.158
-1.242,-0.641,0.403,95.276,-92.773,47.668
-1.153,-0.707,0.406,96.375,-87.585,29.541
-0.983,-0.587,0.317,81.787,-88.257,14.771
