acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-1.170,-0.045,0.040,-94.421,29.053,-83.069
-1.287,0.060,0.071,-92.285,17.212,-86.731
-1.348,0.178,0.056,-45.898,7.507,-82.886
-1.343,0.146,0.031,3.723,-5.493,-78.308
-1.311,0.065,-0.015,-1.526,-23.804,-73.059
-1.284,0.096,-0.185,-63.416,-49.072,-62.378
-1.315,0.298,-0.532,-116.333,-80.078,-43.335
-1.256,0.516,-0.765,-104.553,-127.747,-23.804
-1.160,0.611,-0.863,-85.693,-143.799,-24.353
-1.060,0.561,-0.800,-27.405,-176.575,-21.179
-0.912,0.541,-0.768,2.502,-185.608,-11.475
0.131,0.677,-0.997,-95.459,-231.812,-20.386
0.728,1.507,-1.042,-134.705,-202.698,-87.585
1.819,2.200,-0.943,-0.122,-78.064,-211.853
2.202,0.907,-0.103,304.688,160.156,-246.887
1.419,-2.257,1.267,225.769,455.566,-29.236
-2.970,-3.733,3.121,-55.237,816.772,666.687
-2.782,0.284,2.796,361.389,592.834,695.740
-0.590,-0.060,2.524,-13.916,-75.623,-93.750
-2.497,-2.237,3.706,-344.116,-295.715,-334.839
-2.098,-1.626,1.347,-245.972,-154.541,-24.475
-1.177,-0.320,-0.004,-30.945,119.080,22.949
-1.250,-0.450,0.162,-8.606,85.327,11.780
-1.295,-0.446,0.407,-13.916,49.561,14.954
-1.350,-0.440,0.594,-19.592,21.729,15.747
-1.233,-0.359,0.504,-26.978,3.845,17.151
-1.148,-0.272,0.390,-33.997,-9.094,14.832
-1.138,-0.240,0.296,-21.362,-10.803,13.184
-1.177,-0.178,0.248,-1.038,-9.094,7.751
-1.162,0.006,0.287,5.066,9.644,-22.095
-1.123,-0.045,0.274,48.401,-19.836,5.432
-1.171,-0.037,0.332,40.771,-49.011,5.249
-1.261,0.033,0.455,35.522,-71.106,-4.395
-1.288,0.052,0.458,28.198,-85.449,-19.653
-1.326,-0.015,0.430,-14.893,-99.915,-30.457
-1.400,0.010,0.447,-19.043,-105.041,-29.541
-1.295,0.050,0.411,-13.245,-120.972,-30.884
-1.176,0.081,0.382,-17.761,-125.732,-34.790
