acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.690,0.766,-0.886,-54.810,29.785,-56.213
-3.568,-3.017,2.616,131.775,601.257,403.931
-2.490,0.645,0.671,-311.523,448.181,397.766
-0.465,1.762,-0.624,-37.659,17.212,20.691
-1.438,0.151,0.866,-99.976,-286.499,-207.520
-1.404,-0.399,0.922,-65.979,-103.943,-142.761
-1.286,-0.211,0.010,-10.376,-35.583,50.537
-1.452,-0.038,0.262,2.502,-75.684,24.597
-1.523,-0.077,0.409,0.244,-91.614,-5.615
-1.566,-0.201,0.452,-19.897,-89.294,-14.099
-1.558,-0.248,0.397,-33.447,-81.055,1.160
-1.359,-0.207,0.209,-5.554,-71.533,36.865
0.361,0.471,-1.342,-34.668,-73.059,-118.347
0.976,0.865,-1.679,-44.495,-38.696,-197.693
-3.477,-2.662,3.453,532.410,291.870,-54.810
-3.874,-2.554,3.641,271.362,444.824,312.073
-1.039,1.954,0.195,-352.722,346.741,400.269
-0.202,1.315,-1.330,-35.400,-334.595,-162.720
-1.085,0.407,-0.060,-60.974,-518.311,-303.589
-1.392,0.087,0.419,-5.981,-421.753,-293.579
-1.414,-0.789,0.292,-0.977,-216.187,-176.636
-1.107,-0.700,0.345,-46.387,4.333,-25.452
-1.309,-0.002,-0.513,-37.476,182.617,94.788
-1.169,0.176,-0.551,-30.334,149.719,87.952
-0.238,0.215,-1.440,-3.113,-93.567,-48.828
0.178,0.443,-1.484,-33.569,-102.661,-51.270
-1.628,-0.889,1.612,230.896,480.041,130.798
-3.109,-0.861,3.488,309.265,600.464,263.855
-0.456,-0.081,2.433,75.806,423.828,225.525
-1.452,-0.174,0.790,-59.998,-387.390,-200.623
-1.360,-0.628,0.362,-62.988,-144.165,-53.284
-1.041,0.263,-0.764,-33.386,26.917,76.843
-1.178,0.529,-0.684,-21.179,20.996,70.618
-1.356,0.379,-0.238,-22.827,-22.095,23.743
-1.295,0.178,-0.291,-54.443,-67.017,8.850
-1.012,0.381,-0.739,-58.350,-99.182,2.136
-0.842,0.497,-0.957,-18.433,-202.576,-37.415
-0.943,0.377,-0.829,3.967,-235.840,-55.786
-1.137,0.072,-0.521,-7.874,-225.037,-42.297
-1.327,0.008,0.015,-45.898,-139.648,24.719
-1.391,0.258,0.109,-31.372,-98.267,44.800
-1.319,0.320,0.027,-15.930,21.606,70.190
-1.178,0.314,-0.138,-45.654,62.561,63.477
0.542,0.136,-1.079,-54.199,-22.949,-100.037
0.798,0.231,-1.303,-51.758,-23.132,-119.812
0.691,0.082,-0.991,4.517,35.950,-135.010
-3.298,-1.752,3.068,359.619,280.029,163.513
-2.515,-0.077,2.325,-153.137,265.137,318.237
-0.485,1.749,-0.370,-243.103,171.631,227.112
-0.355,1.021,-1.009,-115.784,-123.962,-43.823
-1.232,-0.044,0.189,-50.964,-328.064,-214.416
-1.444,-0.625,0.135,-47.729,-147.217,-80.933
-1.403,-0.615,0.311,-42.908,-8.850,52.856
-1.399,-0.206,-0.060,-20.081,79.407,135.376
-1.384,0.155,-0.288,-34.485,109.924,152.649
-1.335,0.255,-0.318,-36.926,104.980,131.653
-1.217,0.287,-0.291,-20.020,74.890,94.482
0.411,0.384,-1.196,-30.701,-105.347,-117.065
0.720,0.519,-0.807,-34.180,2.075,-154.846
-2.727,-1.089,2.913,499.939,515.564,147.400
-2.684,-1.552,3.233,335.571,535.522,273.010
-1.654,-0.173,1.857,-249.756,387.512,357.910
-0.109,1.428,-1.591,-160.095,-51.392,98.694
-1.376,0.331,0.802,40.649,-420.044,-188.477
-1.709,-0.883,0.546,17.212,-210.022,-111.511
-1.478,-0.716,0.665,-100.891,13.672,21.790
-1.431,-0.061,0.115,-83.130,96.191,59.937
-1.393,-0.003,-0.177,-61.035,176.270,75.378
-1.266,0.198,-0.242,-105.957,148.438,44.006
-1.181,0.437,-0.270,-46.448,44.800,-27.405
-1.176,0.269,-0.165,-16.113,5.615,-45.776
-1.166,0.113,0.039,-3.662,-76.660,-59.204
