acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.632,0.584,-0.955,12.085,5.371,-121.765
1.192,1.142,-1.110,-8.850,26.489,-192.932
1.934,1.273,-0.976,-11.719,119.385,-380.371
0.235,-1.291,0.765,205.627,505.615,-320.618
-1.619,-1.995,1.790,352.966,770.569,109.131
-2.806,-0.181,3.270,432.373,803.039,319.458
-1.049,0.558,2.682,170.166,247.009,340.149
-1.079,0.959,2.166,-118.896,-78.735,120.666
-2.046,0.416,2.491,-380.615,-384.338,-190.491
-1.231,0.166,0.804,-402.588,-192.139,-193.542
-0.628,-0.785,-0.824,-28.076,169.189,-96.924
-0.763,-1.067,-0.691,61.523,207.764,5.554
-1.002,-0.968,-0.305,74.585,205.627,93.262
-1.406,-0.585,0.147,52.612,191.589,146.118
-1.565,0.132,0.532,125.061,137.024,120.056
-1.407,-0.114,0.689,134.277,115.234,92.712
-1.277,-0.320,0.681,74.158,78.796,52.307
-1.236,-0.265,0.574,-33.386,49.194,38.208
-1.179,-0.080,0.465,-37.354,43.457,35.950
-1.088,0.005,0.445,4.700,32.288,10.498
-1.055,-0.192,0.510,12.512,35.034,1.648
-1.017,-0.518,0.448,84.167,-84.656,101.013
-1.109,-0.420,0.485,82.642,-83.069,103.027
-1.236,-0.487,0.524,103.943,-71.960,90.515
-1.491,-0.724,0.665,127.625,-61.401,89.050
-1.540,-0.833,0.781,124.939,-48.340,82.031
-1.336,-0.626,0.624,107.117,-43.579,66.956
-1.202,-0.508,0.366,47.424,-52.673,-19.714
-1.190,-0.543,0.136,40.283,-78.003,-67.566
-1.223,-0.484,0.007,53.650,-104.614,-92.102
-1.244,-0.469,0.003,67.871,-119.751,-99.854
-1.302,-0.593,0.090,77.881,-120.544,-85.999
-1.196,-0.473,-0.033,77.881,-118.774,-57.739
-1.141,-0.370,-0.121,71.960,-129.822,-25.696
-1.118,-0.282,-0.190,81.848,-141.235,-6.897
