acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-1.480,-0.113,-0.484,50.354,-58.594,-36.316
-1.819,-0.081,-0.339,93.323,-120.666,-33.630
-2.293,-0.151,0.155,132.080,-134.338,-33.081
-2.403,-0.285,0.600,117.432,-94.971,-29.968
-2.144,-0.333,0.443,49.683,-45.898,-23.010
-1.743,-0.245,-0.150,-17.639,-41.016,-17.273
-1.346,-0.239,-0.596,-26.611,-92.041,0.671
-1.242,-0.332,-0.484,-13.062,-102.722,35.950
-1.073,-0.387,-0.380,-5.798,-95.947,58.716
0.227,0.949,-0.694,63.110,-36.743,17.090
0.725,1.504,-1.125,84.961,-32.471,-121.033
1.603,0.979,-1.248,67.932,30.090,-323.608
1.334,-0.389,-0.577,29.419,103.394,-339.905
0.221,-1.672,-0.086,187.622,426.514,-99.304
-1.109,-1.924,1.222,538.635,494.202,220.520
-1.780,-1.191,3.315,562.683,429.077,322.937
-2.135,-0.221,3.443,-69.824,6.714,45.959
-2.611,0.156,2.827,-92.773,-78.613,-187.805
-1.757,-0.448,1.726,-81.238,28.931,-219.971
-0.936,0.322,-0.619,46.387,86.731,12.695
-0.992,0.316,-0.559,23.437,82.764,15.564
-0.975,0.247,-0.597,-20.996,61.584,20.752
-0.984,0.092,-0.690,-23.865,-10.193,38.757
-1.225,0.111,-0.392,-3.723,-36.011,42.419
-1.604,-0.010,0.115,28.503,-73.486,48.706
-1.962,0.046,0.409,10.193,-71.106,50.903
-2.235,0.311,0.416,-49.561,-58.472,19.104
-2.462,0.378,0.510,-32.837,-61.035,-17.822
-2.445,0.165,0.656,-40.527,-63.660,-19.836
-2.183,0.137,0.500,-87.097,-74.646,5.493
-1.881,0.273,0.196,-104.736,-102.234,26.489
-1.605,0.249,0.075,-82.153,-127.258,41.443
-1.304,0.126,0.074,-62.561,-131.470,58.167
