acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-1.423,-0.384,0.239,109.741,24.963,18.555
-2.287,-0.342,0.822,124.146,19.470,72.632
-2.412,0.133,0.810,82.581,-9.094,62.195
-2.123,0.281,0.491,50.720,-63.171,-3.052
-1.541,-0.001,0.166,32.043,-104.126,-51.208
-1.348,-0.135,0.042,4.028,-100.525,-44.495
-1.326,-0.164,0.000,20.813,-77.454,-5.859
-1.250,-0.143,-0.051,36.621,-63.782,33.691
1.633,0.323,-1.521,31.555,-121.643,-238.342
2.829,-0.198,-2.237,66.406,-79.468,-333.496
0.944,-1.826,0.363,311.035,150.269,-269.958
-1.655,-0.640,2.741,428.284,445.679,148.682
-3.777,1.577,3.581,63.354,257.202,196.777
-3.742,2.368,2.142,-119.263,-139.648,-55.359
-3.189,1.214,1.653,-140.625,-250.916,-166.199
-1.500,-0.168,0.457,-129.089,-129.333,-162.720
0.480,-0.302,-1.137,43.457,13.550,-4.028
-1.191,0.714,-0.156,29.053,57.678,73.486
-1.199,0.799,-0.133,27.222,47.058,61.096
-1.234,0.666,-0.003,3.906,25.818,26.794
-1.234,0.541,0.093,-46.021,35.522,-3.723
-1.211,0.378,-0.003,-51.025,61.523,-2.136
-1.110,0.340,-0.172,2.136,74.585,9.338
-1.088,-0.220,0.485,33.813,72.388,137.085
-1.462,-0.215,0.581,44.373,57.861,139.893
-1.839,-0.213,0.893,88.806,18.982,145.264
-2.024,-0.148,1.167,52.002,-41.626,122.070
-1.812,-0.006,0.872,-19.348,-85.449,85.266
-1.447,0.232,0.427,-4.761,-134.277,44.678
