acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.680,0.605,-1.420,-78.003,63.049,-16.846
0.876,0.957,-1.128,89.966,142.517,-67.505
-0.234,0.769,1.389,470.703,285.645,4.822
-0.682,-0.312,2.844,-0.793,357.483,279.602
-0.432,2.391,0.428,-292.969,280.334,273.865
-0.583,2.198,-1.194,-107.849,-149.170,-53.589
-1.221,0.757,-0.324,-135.925,-247.559,-149.780
-1.751,-0.068,0.058,-204.773,-132.874,-166.504
-2.133,-1.202,-0.664,-283.875,14.587,-98.083
-1.935,-0.914,-1.528,-274.536,64.880,-12.512
-1.640,-0.751,-1.402,-210.693,10.498,9.888
-1.550,-0.731,-1.125,-170.715,-55.298,54.932
-1.622,-0.389,-1.051,-183.533,-107.788,94.910
-1.483,0.502,-0.815,-153.870,-134.888,71.655
-1.177,0.829,-0.594,-83.618,-130.859,10.986
-1.143,0.573,-0.217,-32.410,-103.271,-11.902
-0.333,0.601,-1.002,-188.599,-33.508,9.460
-1.323,-3.749,3.635,502.014,234.924,490.723
-0.800,-0.727,3.724,-281.311,367.371,321.655
-1.541,-0.209,0.480,-80.933,-135.864,-254.211
-2.037,-0.401,0.113,-52.612,-5.920,-14.893
-2.070,-0.276,-0.045,-110.413,48.645,76.904
-2.063,-0.418,-0.371,-220.337,62.012,103.699
-1.979,-0.453,-0.644,-259.033,51.575,104.919
-1.647,-0.237,-0.730,-157.715,-42.664,70.068
-1.262,-0.818,-0.505,-68.359,-125.671,35.522
-1.265,-0.898,-0.160,-81.970,-193.420,29.419
-1.194,-0.724,0.044,-95.459,-185.791,31.006
