acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1.458,1.575,-1.813,-145.386,17.395,-142.578
1.609,1.440,-1.013,-143.860,69.763,-226.013
0.136,-0.985,0.697,330.688,487.366,-148.193
-1.068,-2.530,1.786,542.908,695.801,280.823
-2.524,-0.852,3.012,270.508,349.609,560.181
-1.861,0.590,2.228,-106.201,-213.135,0.610
-3.009,-0.280,3.585,-225.830,-322.449,-224.304
-2.002,-0.381,1.546,-332.825,17.944,-254.822
-0.377,-0.514,-1.020,-81.421,104.492,-99.365
-0.437,-0.800,-0.815,-2.258,70.374,17.273
-1.139,0.033,0.631,52.368,-48.828,41.992
-1.213,-0.140,0.670,18.311,-12.207,-15.991
-1.321,-0.456,0.671,-6.348,21.912,-19.531
-1.305,-0.457,0.493,6.897,32.227,4.150
-1.223,-0.494,0.372,66.772,-2.319,32.410
-1.173,-0.586,0.285,76.172,-20.508,40.894
-1.177,-0.541,0.262,46.936,-65.613,55.420
-1.254,-0.371,0.323,30.212,-72.876,50.903
-1.307,-0.346,0.469,35.461,-58.777,42.480
-1.274,-0.417,0.535,35.828,-32.715,40.039
-1.129,-0.432,0.367,-1.648,-14.893,37.598
-1.134,-0.271,0.219,16.418,-63.293,6.531
-1.227,-0.242,0.309,41.992,-87.158,2.014
-1.213,-0.071,0.231,50.476,-93.079,-3.967
-0.223,0.018,-1.143,-31.189,-178.345,-42.725
-0.306,0.101,-1.256,21.118,-195.862,-6.836
-0.232,0.279,-1.246,55.420,-195.984,8.728
0.261,0.895,-1.344,82.703,-143.188,-8.850
1.378,1.797,-1.597,47.241,-56.458,-125.732
2.245,1.658,-1.470,49.255,11.108,-202.209
1.500,-0.281,0.162,164.978,407.471,-213.989
-1.149,-2.071,1.939,211.243,582.336,-87.402
-3.423,-1.581,3.232,360.046,746.277,428.406
-0.850,-0.113,1.640,155.396,219.666,320.984
-1.339,0.474,1.836,-123.230,-330.078,-62.866
-2.283,0.477,2.506,-163.513,-280.090,-247.681
-1.623,-0.305,1.441,-146.301,37.964,-231.995
-0.906,-0.550,-1.018,-73.303,280.396,-101.318
-1.206,-0.660,-0.822,40.649,195.190,-29.358
-1.634,-0.870,-0.179,91.797,29.663,78.857
-1.985,-0.768,0.380,55.176,-14.526,105.713
-2.040,-0.445,0.498,-74.158,-118.713,127.869
-2.090,-0.101,0.346,-89.966,-148.804,122.925
-1.950,0.220,0.260,-36.926,-221.313,83.130
-1.593,0.200,0.320,-11.902,-240.051,55.847
-0.064,0.624,-1.247,34.729,-224.243,-4.150
-0.006,0.760,-1.299,57.739,-212.402,-19.531
0.611,1.109,-1.199,43.274,-144.531,-71.655
1.266,1.209,-1.631,-41.321,69.397,-204.590
1.232,0.660,-1.730,34.363,240.906,-226.196
0.811,-0.501,-1.206,186.707,402.710,-103.149
-0.566,-1.591,0.241,293.274,531.189,173.096
-3.057,-1.675,2.764,404.419,527.954,482.361
-3.306,-1.020,4.000,269.531,222.046,471.008
-2.692,0.225,2.808,-317.505,-324.158,-196.411
-2.287,-0.166,1.871,-351.318,-333.130,-354.919
-1.589,-1.509,0.562,-231.750,-127.991,-342.102
-1.135,-1.678,-0.231,-128.723,-45.654,-147.888
-0.831,-0.810,-0.544,23.437,-56.946,81.604
