acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.266,0.798,-0.798,23.499,28.992,-65.002
0.391,0.797,-1.173,8.545,29.297,-119.629
0.634,0.460,-1.650,-7.568,6.531,-191.284
0.311,-0.201,-1.382,53.650,20.996,-154.236
-1.758,-1.290,0.988,172.791,314.087,138.733
-4.000,-1.560,3.281,490.234,373.779,324.829
-2.577,-1.811,3.596,247.009,219.360,274.536
-0.801,-0.170,1.027,-363.525,-90.576,-95.215
-1.285,0.422,0.195,-307.495,-297.302,-348.694
-1.404,-0.264,0.104,-204.163,-293.396,-345.825
-1.475,-0.959,-0.140,-195.374,-199.463,-209.351
-1.442,-0.587,-0.126,-23.560,75.928,57.129
-1.428,-0.196,-0.047,60.486,168.762,121.521
-1.342,-0.039,0.092,120.728,295.654,207.031
-0.464,0.486,-0.937,-36.987,98.999,-11.169
-0.347,0.274,-1.298,-51.697,-180.359,1.892
-0.191,0.602,-1.771,-19.165,-220.398,13.184
-0.465,0.638,-0.842,114.929,-203.674,-9.949
-1.620,-0.640,1.362,220.825,104.370,26.733
-3.482,-2.057,3.643,183.533,257.019,97.168
-3.761,-1.554,3.611,13.306,435.669,279.846
-1.144,-0.227,0.696,14.648,95.093,122.498
-1.346,0.652,0.862,-56.824,-362.366,-218.018
-1.570,0.159,0.884,28.809,-231.323,-202.759
-1.430,-0.692,1.096,-6.836,67.566,4.822
-1.253,-0.333,0.462,-25.452,149.048,75.623
